date;state;cases;deaths;popData2018
2020-03-24;South_Korea;76;7;51635256
2020-03-24;Spain;4517;462;46723749
2020-03-24;Sri_Lanka;10;0;21670000
2020-03-24;Sudan;0;0;41801533
2020-03-24;Suriname;1;0;575991
2020-03-24;Sweden;110;4;10183175
2020-03-24;Switzerland;1044;6;8516543
2020-03-24;Syria;0;0;16906283
2020-03-24;Taiwan;30;0;23780452
2020-03-24;Thailand;106;3;69428524
2020-03-24;Timor_Leste;0;0;1267972
2020-03-24;Togo;3;0;7889094
2020-03-24;Trinidad_and_Tobago;1;0;1389858
2020-03-24;Tunisia;14;0;11565204
2020-03-24;Turkey;293;7;82319724
2020-03-24;Uganda;8;0;42723139
2020-03-24;Ukraine;26;0;44622516
2020-03-24;United_Arab_Emirates;45;0;9630959
2020-03-24;United_Kingdom;967;54;66488991
2020-03-24;United_Republic_of_Tanzania;0;0;56318348
2020-03-24;United_States_of_America;11236;119;327167434
2020-03-24;United_States_Virgin_Islands;17;0;106977
2020-03-24;Uruguay;4;0;3449299
2020-03-24;Uzbekistan;3;0;32955400
2020-03-24;Venezuela;48;0;28870195
2020-03-24;Vietnam;5;0;95540395
2020-03-24;Zambia;0;0;17351822
2020-03-24;Zimbabwe;0;1;14439018
2020-03-25;Afghanistan;2;0;37172386
2020-03-25;Albania;23;1;2866376
2020-03-25;Algeria;42;0;42228429
2020-03-25;Andorra;31;0;77006
2020-03-25;Angola;0;0;30809762
2020-03-25;Antigua_and_Barbuda;2;0;96286
2020-03-25;Argentina;86;2;44494502
2020-03-25;Armenia;71;0;2951776
2020-03-25;Aruba;5;0;105845
2020-03-25;Australia;600;1;24992369
2020-03-25;Austria;796;5;8847037
2020-03-25;Azerbaijan;15;0;9942334
2020-03-25;Bahamas;0;0;385640
2020-03-25;Bahrain;51;1;1569439
2020-03-25;Bangladesh;6;1;161356039
2020-03-25;Barbados;1;0;286641
2020-03-25;Belarus;0;0;9485386
2020-03-25;Belgium;526;34;11422068
2020-03-25;Belize;0;0;383071
2020-03-25;Benin;0;0;11485048
2020-03-25;Bermuda;0;0;63968
2020-03-25;Bhutan;0;0;754394
2020-03-25;Bolivia;4;0;11353142
2020-03-25;Bosnia_and_Herzegovina;33;1;3323929
2020-03-25;Brazil;310;12;209469333
2020-03-25;Brunei_Darussalam;13;0;428962
2020-03-25;Bulgaria;19;0;7024216
2020-03-25;Burkina_Faso;24;0;19751535
2020-03-25;Cambodia;4;0;16249798
2020-03-25;Cameroon;16;1;25216237
2020-03-25;Canada;313;3;37058856
2020-03-25;Cape_Verde;0;1;543767
2020-03-25;Cayman_Islands;0;0;64174
2020-03-25;Central_African_Republic;0;0;4666377
2020-03-25;Chad;1;0;15477751
2020-03-25;Chile;176;0;18729160
2020-03-25;China;78;4;1392730000
2020-03-25;Colombia;72;0;49648685
2020-03-25;Congo;0;0;5244363
2020-03-25;Costa_Rica;19;0;4999441
2020-03-25;Cote_dIvoire;48;0;25069229
2020-03-25;Croatia;76;1;4089400
2020-03-25;Cuba;8;0;11338138
2020-03-25;Cyprus;8;3;1189265
2020-03-25;Czechia;158;2;10625695
2020-03-25;Democratic_Republic_of_the_Congo;19;1;84068091
2020-03-25;Denmark;131;8;5797446
2020-03-25;Djibouti;0;0;958920
2020-03-25;Dominica;1;0;71625
2020-03-25;Dominican_Republic;67;3;10627165
2020-03-25;Ecuador;101;9;17084357
2020-03-25;Egypt;39;5;98423595
2020-03-25;El_Salvador;4;0;6420744
2020-03-25;Equatorial_Guinea;0;0;1308974
2020-03-25;Eritrea;0;0;
2020-03-25;Estonia;17;0;1320884
2020-03-25;Eswatini;0;0;1367000
2020-03-25;Ethiopia;0;0;109224559
2020-03-25;Faroe_Islands;4;0;48497
2020-03-25;Fiji;1;0;883483
2020-03-25;Finland;92;0;5518050
2020-03-25;France;2446;240;66987244
2020-03-25;French_Polynesia;2;0;277679
2020-03-25;Gabon;0;0;2119275
2020-03-25;Gambia;1;0;2280102
2020-03-25;Georgia;9;0;3731000
2020-03-25;Germany;2342;23;82927922
2020-03-25;Ghana;26;0;29767108
2020-03-25;Gibraltar;0;0;33718
2020-03-25;Greece;48;3;10727668
2020-03-25;Greenland;0;0;56025
2020-03-25;Grenada;0;0;111454
2020-03-25;Guam;3;0;165768
2020-03-25;Guatemala;1;0;17247807
2020-03-25;Guernsey;3;0;63026
2020-03-25;Guinea;2;0;12414318
2020-03-25;Guyana;0;0;779004
2020-03-25;Haiti;2;0;11123176
2020-03-25;Holy_See;0;0;1000
2020-03-25;Honduras;6;0;9587522
2020-03-25;Hungary;39;2;9768785
2020-03-25;Iceland;60;0;353574
2020-03-25;India;70;0;1352617328
2020-03-25;Indonesia;107;6;267663435
2020-03-25;Iran;1762;122;81800269
2020-03-25;Iraq;50;4;38433600
2020-03-25;Ireland;204;1;4853506
2020-03-25;Isle_of_Man;10;0;84077
2020-03-25;Israel;488;2;8883800
2020-03-25;Italy;5249;743;60431283
2020-03-25;Jamaica;2;1;2934855
2020-03-25;Japan;65;1;126529100
2020-03-25;Jersey;0;0;106800
2020-03-25;Jordan;15;0;9956011
2020-03-25;Kazakhstan;17;0;18276499
2020-03-25;Kenya;9;0;51393010
2020-03-25;Kosovo;2;0;1845300
2020-03-25;Kuwait;2;0;4137309
2020-03-25;Kyrgyzstan;26;0;6315800
2020-03-25;Laos;2;0;7061507
2020-03-25;Latvia;17;0;1926542
2020-03-25;Lebanon;37;0;6848925
2020-03-25;Liberia;0;0;4818977
2020-03-25;Libya;1;0;6678567
2020-03-25;Liechtenstein;1;0;37910
2020-03-25;Lithuania;30;1;2789533
2020-03-25;Luxembourg;224;0;607728
2020-03-25;Madagascar;2;0;26262368
2020-03-25;Malaysia;106;1;31528585
2020-03-25;Maldives;0;0;515696
2020-03-25;Malta;13;0;483530
2020-03-25;Mauritania;0;0;4403319
2020-03-25;Mauritius;6;0;1265303
2020-03-25;Mexico;38;1;126190788
2020-03-25;Moldova;16;0;3545883
2020-03-25;Monaco;4;0;38682
2020-03-25;Mongolia;0;0;3170208
2020-03-25;Montenegro;20;0;622345
2020-03-25;Montserrat;0;0;5900
2020-03-25;Morocco;36;1;36029138
2020-03-25;Mozambique;0;0;29495962
2020-03-25;Myanmar;1;0;53708395
2020-03-25;Namibia;0;0;2448255
2020-03-25;Nepal;1;0;28087871
2020-03-25;Netherlands;811;63;17231017
2020-03-25;New_Caledonia;2;0;284060
2020-03-25;New_Zealand;47;0;4885500
2020-03-25;Nicaragua;0;0;6465513
2020-03-25;Niger;5;1;22442948
2020-03-25;Nigeria;4;0;195874740
2020-03-25;North_Macedonia;12;0;2082958
2020-03-25;Norway;195;2;5314336
2020-03-25;Oman;18;0;4829483
2020-03-25;Pakistan;104;1;212215030
2020-03-25;Palestine;1;0;4569087
2020-03-25;Panama;98;0;4176873
2020-03-25;Papua_New_Guinea;0;0;8606316
2020-03-25;Paraguay;10;2;6956071
2020-03-25;Peru;21;2;31989256
2020-03-25;Philippines;90;2;106651922
2020-03-25;Poland;152;2;37978548
2020-03-25;Portugal;302;10;10281762
2020-03-25;Qatar;25;0;2781677
2020-03-25;Romania;186;4;19473936
2020-03-25;Russia;57;0;144478050
2020-03-25;Rwanda;4;0;12301939
2020-03-25;Saint_Lucia;0;0;181889
2020-03-25;Saint_Vincent_and_the_Grenadines;0;0;110210
2020-03-25;San_Marino;0;1;33785
2020-03-25;Saudi_Arabia;205;1;33699947
2020-03-25;Senegal;7;0;15854360
2020-03-25;Serbia;27;0;6982084
2020-03-25;Seychelles;0;0;96762
2020-03-25;Singapore;49;0;5638676
2020-03-25;Slovakia;13;0;5447011
2020-03-25;Slovenia;38;2;2067372
2020-03-25;Somalia;0;0;15008154
2020-03-25;South_Africa;155;0;57779622
2020-03-25;South_Korea;100;6;51635256
2020-03-25;Spain;6584;514;46723749
2020-03-25;Sri_Lanka;5;0;21670000
2020-03-25;Sudan;1;0;41801533
2020-03-25;Suriname;2;0;575991
2020-03-25;Sweden;256;11;10183175
2020-03-25;Switzerland;774;20;8516543
2020-03-25;Syria;0;0;16906283
2020-03-25;Taiwan;21;0;23780452
2020-03-25;Thailand;107;0;69428524
2020-03-25;Timor_Leste;0;0;1267972
2020-03-25;Togo;0;0;7889094
2020-03-25;Trinidad_and_Tobago;6;0;1389858
2020-03-25;Tunisia;25;0;11565204
2020-03-25;Turkey;343;7;82319724
2020-03-25;Turks_and_Caicos_islands;1;0;31458
2020-03-25;Uganda;0;0;42723139
2020-03-25;Ukraine;11;0;44622516
2020-03-25;United_Arab_Emirates;50;0;9630959
2020-03-25;United_Kingdom;1427;87;66488991
2020-03-25;United_Republic_of_Tanzania;0;0;56318348
2020-03-25;United_States_of_America;8789;211;327167434
2020-03-25;United_States_Virgin_Islands;0;0;106977
2020-03-25;Uruguay;27;0;3449299
2020-03-25;Uzbekistan;6;0;32955400
2020-03-25;Venezuela;7;0;28870195
2020-03-25;Vietnam;11;0;95540395
2020-03-25;Zambia;0;0;17351822
2020-03-25;Zimbabwe;0;0;14439018
2020-03-26;Afghanistan;33;0;37172386
2020-03-26;Albania;23;0;2866376
2020-03-26;Algeria;33;0;42228429
2020-03-26;Andorra;24;0;77006
2020-03-26;Angola;0;0;30809762
2020-03-26;Antigua_and_Barbuda;0;0;96286
2020-03-26;Argentina;115;2;44494502
2020-03-26;Armenia;25;0;2951776
2020-03-26;Aruba;2;0;105845
2020-03-26;Australia;376;3;24992369
2020-03-26;Austria;606;4;8847037
2020-03-26;Azerbaijan;6;1;9942334
2020-03-26;Bahamas;1;0;385640
2020-03-26;Bahrain;29;0;1569439
2020-03-26;Bangladesh;0;1;161356039
2020-03-26;Barbados;0;0;286641
2020-03-26;Belarus;5;0;9485386
2020-03-26;Belgium;668;56;11422068
2020-03-26;Belize;1;0;383071
2020-03-26;Benin;0;0;11485048
2020-03-26;Bermuda;0;0;63968
2020-03-26;Bhutan;1;0;754394
2020-03-26;Bolivia;7;0;11353142
2020-03-26;Bosnia_and_Herzegovina;19;1;3323929
2020-03-26;Brazil;232;11;209469333
2020-03-26;Brunei_Darussalam;3;0;428962
2020-03-26;Bulgaria;22;0;7024216
2020-03-26;Burkina_Faso;15;0;19751535
2020-03-26;Cambodia;5;0;16249798
2020-03-26;Cameroon;0;0;25216237
2020-03-26;Canada;1426;8;37058856
2020-03-26;Cape_Verde;1;0;543767
2020-03-26;Cayman_Islands;0;0;64174
2020-03-26;Central_African_Republic;0;0;4666377
2020-03-26;Chad;0;0;15477751
2020-03-26;Chile;220;1;18729160
2020-03-26;China;102;6;1392730000
2020-03-26;Colombia;92;1;49648685
2020-03-26;Congo;0;0;5244363
2020-03-26;Costa_Rica;24;0;4999441
2020-03-26;Cote_dIvoire;7;0;25069229
2020-03-26;Croatia;36;0;4089400
2020-03-26;Cuba;9;0;11338138
2020-03-26;Cura̤ao;0;1;159849
2020-03-26;Cyprus;8;0;1189265
2020-03-26;Czechia;260;3;10625695
2020-03-26;Democratic_Republic_of_the_Congo;0;0;84068091
2020-03-26;Denmark;133;2;5797446
2020-03-26;Djibouti;9;0;958920
2020-03-26;Dominica;5;0;71625
2020-03-26;Dominican_Republic;80;4;10627165
2020-03-26;Ecuador;129;2;17084357
2020-03-26;Egypt;76;2;98423595
2020-03-26;El_Salvador;4;0;6420744
2020-03-26;Equatorial_Guinea;2;0;1308974
2020-03-26;Eritrea;3;0;
2020-03-26;Estonia;35;1;1320884
2020-03-26;Eswatini;0;0;1367000
2020-03-26;Ethiopia;1;0;109224559
2020-03-26;Faroe_Islands;10;0;48497
2020-03-26;Fiji;0;0;883483
2020-03-26;Finland;88;2;5518050
2020-03-26;France;2931;231;66987244
2020-03-26;French_Polynesia;0;0;277679
2020-03-26;Gabon;0;0;2119275
2020-03-26;Gambia;0;0;2280102
2020-03-26;Georgia;3;0;3731000
2020-03-26;Germany;4954;49;82927922
2020-03-26;Ghana;15;1;29767108
2020-03-26;Gibraltar;11;0;33718
2020-03-26;Greece;78;2;10727668
2020-03-26;Greenland;1;0;56025
2020-03-26;Grenada;0;0;111454
2020-03-26;Guam;5;0;165768
2020-03-26;Guatemala;3;0;17247807
2020-03-26;Guernsey;7;0;63026
2020-03-26;Guinea;0;0;12414318
2020-03-26;Guyana;0;0;779004
2020-03-26;Haiti;1;0;11123176
2020-03-26;Holy_See;0;0;1000
2020-03-26;Honduras;16;0;9587522
2020-03-26;Hungary;35;0;9768785
2020-03-26;Iceland;89;0;353574
2020-03-26;India;87;4;1352617328
2020-03-26;Indonesia;104;3;267663435
2020-03-26;Iran;2206;143;81800269
2020-03-26;Iraq;30;2;38433600
2020-03-26;Ireland;235;2;4853506
2020-03-26;Isle_of_Man;0;0;84077
2020-03-26;Israel;439;2;8883800
2020-03-26;Italy;5210;685;60431283
2020-03-26;Jamaica;4;0;2934855
2020-03-26;Japan;75;2;126529100
2020-03-26;Jersey;0;0;106800
2020-03-26;Jordan;26;0;9956011
2020-03-26;Kazakhstan;9;0;18276499
2020-03-26;Kenya;0;0;51393010
2020-03-26;Kosovo;8;0;1845300
2020-03-26;Kuwait;4;0;4137309
2020-03-26;Kyrgyzstan;2;0;6315800
2020-03-26;Laos;0;0;7061507
2020-03-26;Latvia;24;0;1926542
2020-03-26;Lebanon;29;0;6848925
2020-03-26;Liberia;0;0;4818977
2020-03-26;Libya;0;0;6678567
2020-03-26;Liechtenstein;4;0;37910
2020-03-26;Lithuania;65;2;2789533
2020-03-26;Luxembourg;234;0;607728
2020-03-26;Madagascar;0;0;26262368
2020-03-26;Malaysia;172;4;31528585
2020-03-26;Maldives;0;0;515696
2020-03-26;Mali;2;0;19077690
2020-03-26;Malta;9;0;483530
2020-03-26;Mauritania;0;0;4403319
2020-03-26;Mauritius;6;0;1265303
2020-03-26;Mexico;70;0;126190788
2020-03-26;Moldova;24;0;3545883
2020-03-26;Monaco;4;0;38682
2020-03-26;Mongolia;0;0;3170208
2020-03-26;Montenegro;6;0;622345
2020-03-26;Montserrat;0;0;5900
2020-03-26;Morocco;55;1;36029138
2020-03-26;Mozambique;4;0;29495962
2020-03-26;Myanmar;0;0;53708395
2020-03-26;Namibia;1;0;2448255
2020-03-26;Nepal;0;0;28087871
2020-03-26;Netherlands;852;80;17231017
2020-03-26;New_Caledonia;5;0;284060
2020-03-26;New_Zealand;73;0;4885500
2020-03-26;Nicaragua;0;0;6465513
2020-03-26;Niger;0;0;22442948
2020-03-26;Nigeria;7;0;195874740
2020-03-26;North_Macedonia;29;0;2082958
2020-03-26;Norway;350;2;5314336
2020-03-26;Oman;15;0;4829483
2020-03-26;Pakistan;66;1;212215030
2020-03-26;Palestine;2;0;4569087
2020-03-26;Panama;145;0;4176873
2020-03-26;Papua_New_Guinea;0;0;8606316
2020-03-26;Paraguay;4;0;6956071
2020-03-26;Peru;142;1;31989256
2020-03-26;Philippines;84;3;106651922
2020-03-26;Poland;150;4;37978548
2020-03-26;Portugal;633;10;10281762
2020-03-26;Qatar;11;0;2781677
2020-03-26;Romania;144;2;19473936
2020-03-26;Russia;163;0;144478050
2020-03-26;Rwanda;1;0;12301939
2020-03-26;Saint_Kitts_and_Nevis;2;0;52441
2020-03-26;Saint_Lucia;1;0;181889
2020-03-26;Saint_Vincent_and_the_Grenadines;0;0;110210
2020-03-26;San_Marino;21;0;33785
2020-03-26;Saudi_Arabia;133;1;33699947
2020-03-26;Senegal;13;0;15854360
2020-03-26;Serbia;54;1;6982084
2020-03-26;Seychelles;0;0;96762
2020-03-26;Singapore;10;0;5638676
2020-03-26;Sint_Maarten;1;0;41486
2020-03-26;Slovakia;12;0;5447011
2020-03-26;Slovenia;48;1;2067372
2020-03-26;Somalia;0;0;15008154
2020-03-26;South_Africa;152;0;57779622
2020-03-26;South_Korea;104;5;51635256
2020-03-26;Spain;7937;738;46723749
2020-03-26;Sri_Lanka;0;0;21670000
2020-03-26;Sudan;0;0;41801533
2020-03-26;Suriname;0;0;575991
2020-03-26;Sweden;238;6;10183175
2020-03-26;Switzerland;925;17;8516543
2020-03-26;Syria;0;0;16906283
2020-03-26;Taiwan;19;0;23780452
2020-03-26;Thailand;111;0;69428524
2020-03-26;Timor_Leste;0;0;1267972
2020-03-26;Togo;5;0;7889094
2020-03-26;Trinidad_and_Tobago;3;1;1389858
2020-03-26;Tunisia;59;2;11565204
2020-03-26;Turkey;561;15;82319724
2020-03-26;Turks_and_Caicos_islands;0;0;31458
2020-03-26;Uganda;5;0;42723139
2020-03-26;Ukraine;29;1;44622516
2020-03-26;United_Arab_Emirates;85;0;9630959
2020-03-26;United_Kingdom;1452;41;66488991
2020-03-26;United_Republic_of_Tanzania;0;0;56318348
2020-03-26;United_States_of_America;13963;249;327167434
2020-03-26;United_States_Virgin_Islands;0;0;106977
2020-03-26;Uruguay;28;0;3449299
2020-03-26;Uzbekistan;10;0;32955400
2020-03-26;Venezuela;15;0;28870195
2020-03-26;Vietnam;14;0;95540395
2020-03-26;Zambia;9;0;17351822
2020-03-26;Zimbabwe;1;0;14439018
2020-03-27;Afghanistan;0;0;37172386
2020-03-27;Albania;28;1;2866376
2020-03-27;Algeria;41;4;42228429
2020-03-27;Andorra;36;3;77006
2020-03-27;Angola;1;0;30809762
2020-03-27;Anguilla;2;0;
2020-03-27;Antigua_and_Barbuda;4;0;96286
2020-03-27;Argentina;87;4;44494502
2020-03-27;Armenia;39;1;2951776
2020-03-27;Aruba;9;0;105845
2020-03-27;Australia;367;2;24992369
2020-03-27;Austria;1141;18;8847037
2020-03-27;Azerbaijan;29;1;9942334
2020-03-27;Bahamas;4;0;385640
2020-03-27;Bahrain;39;1;1569439
2020-03-27;Bangladesh;9;0;161356039
2020-03-27;Barbados;6;0;286641
2020-03-27;Belarus;0;0;9485386
2020-03-27;Belgium;1298;42;11422068
2020-03-27;Belize;0;0;383071
2020-03-27;Benin;1;0;11485048
2020-03-27;Bermuda;9;0;63968
2020-03-27;Bhutan;0;0;754394
2020-03-27;Bolivia;22;0;11353142
2020-03-27;Bosnia_and_Herzegovina;0;0;3323929
2020-03-27;Brazil;482;20;209469333
2020-03-27;British_Virgin_Islands;2;0;29802
2020-03-27;Brunei_Darussalam;7;0;428962
2020-03-27;Bulgaria;22;0;7024216
2020-03-27;Burkina_Faso;32;0;19751535
2020-03-27;Cambodia;2;0;16249798
2020-03-27;Cameroon;16;0;25216237
2020-03-27;Canada;633;4;37058856
2020-03-27;Cape_Verde;1;0;543767
2020-03-27;Cayman_Islands;3;0;64174
2020-03-27;Central_African_Republic;1;0;4666377
2020-03-27;Chad;2;0;15477751
2020-03-27;Chile;164;1;18729160
2020-03-27;China;94;5;1392730000
2020-03-27;Colombia;21;2;49648685
2020-03-27;Congo;0;0;5244363
2020-03-27;Costa_Rica;30;0;4999441
2020-03-27;Cote_dIvoire;16;0;25069229
2020-03-27;Croatia;77;1;4089400
2020-03-27;Cuba;10;1;11338138
2020-03-27;Cura̤ao;1;0;159849
2020-03-27;Cyprus;14;0;1189265
2020-03-27;Czechia;408;3;10625695
2020-03-27;Democratic_Republic_of_the_Congo;9;1;84068091
2020-03-27;Denmark;153;7;5797446
2020-03-27;Djibouti;0;0;958920
2020-03-27;Dominica;4;0;71625
2020-03-27;Dominican_Republic;96;0;10627165
2020-03-27;Ecuador;192;5;17084357
2020-03-27;Egypt;14;0;98423595
2020-03-27;El_Salvador;0;0;6420744
2020-03-27;Equatorial_Guinea;1;0;1308974
2020-03-27;Eritrea;2;0;
2020-03-27;Estonia;134;0;1320884
2020-03-27;Eswatini;2;0;1367000
2020-03-27;Ethiopia;0;0;109224559
2020-03-27;Faroe_Islands;8;0;48497
2020-03-27;Fiji;0;0;883483
2020-03-27;Finland;78;1;5518050
2020-03-27;France;3922;365;66987244
2020-03-27;French_Polynesia;5;0;277679
2020-03-27;Gabon;1;0;2119275
2020-03-27;Gambia;0;0;2280102
2020-03-27;Georgia;6;0;3731000
2020-03-27;Germany;5780;55;82927922
2020-03-27;Ghana;64;0;29767108
2020-03-27;Gibraltar;9;0;33718
2020-03-27;Greece;71;4;10727668
2020-03-27;Greenland;1;0;56025
2020-03-27;Grenada;6;0;111454
2020-03-27;Guam;12;0;165768
2020-03-27;Guatemala;1;0;17247807
2020-03-27;Guernsey;4;0;63026
2020-03-27;Guinea;1;0;12414318
2020-03-27;Guinea_Bissau;2;0;1874309
2020-03-27;Guyana;0;0;779004
2020-03-27;Haiti;0;0;11123176
2020-03-27;Holy_See;4;0;1000
2020-03-27;Honduras;15;1;9587522
2020-03-27;Hungary;39;0;9768785
2020-03-27;Iceland;65;0;353574
2020-03-27;India;75;4;1352617328
2020-03-27;Indonesia;103;20;267663435
2020-03-27;Iran;2389;157;81800269
2020-03-27;Iraq;36;7;38433600
2020-03-27;Ireland;255;10;4853506
2020-03-27;Isle_of_Man;3;0;84077
2020-03-27;Israel;297;3;8883800
2020-03-27;Italy;6153;660;60431283
2020-03-27;Jamaica;1;0;2934855
2020-03-27;Japan;96;1;126529100
2020-03-27;Jersey;14;1;106800
2020-03-27;Jordan;19;0;9956011
2020-03-27;Kazakhstan;32;0;18276499
2020-03-27;Kenya;6;1;51393010
2020-03-27;Kosovo;8;0;1845300
2020-03-27;Kuwait;13;0;4137309
2020-03-27;Kyrgyzstan;0;0;6315800
2020-03-27;Laos;4;0;7061507
2020-03-27;Latvia;23;0;1926542
2020-03-27;Lebanon;35;2;6848925
2020-03-27;Liberia;0;0;4818977
2020-03-27;Libya;0;0;6678567
2020-03-27;Liechtenstein;5;0;37910
2020-03-27;Lithuania;25;0;2789533
2020-03-27;Luxembourg;120;1;607728
2020-03-27;Madagascar;4;0;26262368
2020-03-27;Malaysia;235;4;31528585
2020-03-27;Maldives;0;0;515696
2020-03-27;Mali;2;0;19077690
2020-03-27;Malta;5;0;483530
2020-03-27;Mauritania;1;0;4403319
2020-03-27;Mauritius;33;0;1265303
2020-03-27;Mexico;110;3;126190788
2020-03-27;Moldova;28;0;3545883
2020-03-27;Monaco;2;0;38682
2020-03-27;Mongolia;1;0;3170208
2020-03-27;Montenegro;14;1;622345
2020-03-27;Montserrat;4;0;5900
2020-03-27;Morocco;50;4;36029138
2020-03-27;Mozambique;2;0;29495962
2020-03-27;Myanmar;2;0;53708395
2020-03-27;Namibia;4;0;2448255
2020-03-27;Nepal;0;0;28087871
2020-03-27;Netherlands;1019;78;17231017
2020-03-27;New_Caledonia;1;0;284060
2020-03-27;New_Zealand;76;0;4885500
2020-03-27;Nicaragua;0;0;6465513
2020-03-27;Niger;3;0;22442948
2020-03-27;Nigeria;14;0;195874740
2020-03-27;North_Macedonia;24;1;2082958
2020-03-27;Norway;240;2;5314336
2020-03-27;Oman;10;0;4829483
2020-03-27;Pakistan;140;1;212215030
2020-03-27;Palestine;22;1;4569087
2020-03-27;Panama;86;3;4176873
2020-03-27;Papua_New_Guinea;0;0;8606316
2020-03-27;Paraguay;11;0;6956071
2020-03-27;Peru;22;1;31989256
2020-03-27;Philippines;71;7;106651922
2020-03-27;Poland;170;2;37978548
2020-03-27;Portugal;549;17;10281762
2020-03-27;Qatar;12;0;2781677
2020-03-27;Romania;123;4;19473936
2020-03-27;Russia;182;2;144478050
2020-03-27;Rwanda;9;0;12301939
2020-03-27;Saint_Kitts_and_Nevis;0;0;52441
2020-03-27;Saint_Lucia;0;0;181889
2020-03-27;Saint_Vincent_and_the_Grenadines;0;0;110210
2020-03-27;San_Marino;10;0;33785
2020-03-27;Saudi_Arabia;112;1;33699947
2020-03-27;Senegal;6;0;15854360
2020-03-27;Serbia;81;1;6982084
2020-03-27;Seychelles;0;0;96762
2020-03-27;Singapore;26;0;5638676
2020-03-27;Sint_Maarten;0;0;41486
2020-03-27;Slovakia;10;0;5447011
2020-03-27;Slovenia;49;1;2067372
2020-03-27;Somalia;1;0;15008154
2020-03-27;South_Africa;218;2;57779622
2020-03-27;South_Korea;91;8;51635256
2020-03-27;Spain;8578;655;46723749
2020-03-27;Sri_Lanka;4;0;21670000
2020-03-27;Sudan;0;0;41801533
2020-03-27;Suriname;0;0;575991
2020-03-27;Sweden;296;24;10183175
2020-03-27;Switzerland;1000;58;8516543
2020-03-27;Syria;4;0;16906283
2020-03-27;Taiwan;17;0;23780452
2020-03-27;Thailand;91;1;69428524
2020-03-27;Timor_Leste;0;0;1267972
2020-03-27;Togo;1;0;7889094
2020-03-27;Trinidad_and_Tobago;5;0;1389858
2020-03-27;Tunisia;0;0;11565204
2020-03-27;Turkey;1196;16;82319724
2020-03-27;Turks_and_Caicos_islands;1;0;31458
2020-03-27;Uganda;0;0;42723139
2020-03-27;Ukraine;43;1;44622516
2020-03-27;United_Arab_Emirates;0;0;9630959
2020-03-27;United_Kingdom;2129;115;66488991
2020-03-27;United_Republic_of_Tanzania;1;0;56318348
2020-03-27;United_States_of_America;16797;246;327167434
2020-03-27;United_States_Virgin_Islands;0;0;106977
2020-03-27;Uruguay;21;0;3449299
2020-03-27;Uzbekistan;18;0;32955400
2020-03-27;Venezuela;1;1;28870195
2020-03-27;Vietnam;5;0;95540395
2020-03-27;Zambia;2;0;17351822
2020-03-27;Zimbabwe;0;0;14439018
2020-03-28;Afghanistan;16;1;37172386
2020-03-28;Albania;12;3;2866376
2020-03-28;Algeria;0;0;42228429
2020-03-28;Andorra;43;0;77006
2020-03-28;Angola;1;0;30809762
2020-03-28;Anguilla;0;0;
2020-03-28;Antigua_and_Barbuda;0;0;96286
2020-03-28;Argentina;101;5;44494502
2020-03-28;Armenia;43;0;2951776
2020-03-28;Aruba;0;0;105845
2020-03-28;Australia;212;0;24992369
2020-03-28;Austria;668;16;8847037
2020-03-28;Azerbaijan;43;0;9942334
2020-03-28;Bahamas;0;0;385640
2020-03-28;Bahrain;8;0;1569439
2020-03-28;Bangladesh;0;0;161356039
2020-03-28;Barbados;0;0;286641
2020-03-28;Belarus;8;0;9485386
2020-03-28;Belgium;1049;69;11422068
2020-03-28;Belize;0;0;383071
2020-03-28;Benin;0;0;11485048
2020-03-28;Bermuda;2;0;63968
2020-03-28;Bhutan;0;0;754394
2020-03-28;Bolivia;13;0;11353142
2020-03-28;Bosnia_and_Herzegovina;48;0;3323929
2020-03-28;Brazil;502;15;209469333
2020-03-28;British_Virgin_Islands;0;0;29802
2020-03-28;Brunei_Darussalam;1;0;428962
2020-03-28;Bulgaria;29;0;7024216
2020-03-28;Burkina_Faso;0;0;19751535
2020-03-28;Cambodia;4;0;16249798
2020-03-28;Cameroon;0;0;25216237
2020-03-28;Canada;657;14;37058856
2020-03-28;Cape_Verde;0;0;543767
2020-03-28;Cayman_Islands;2;0;64174
2020-03-28;Central_African_Republic;0;0;4666377
2020-03-28;Chad;0;0;15477751
2020-03-28;Chile;304;1;18729160
2020-03-28;China;119;3;1392730000
2020-03-28;Colombia;48;0;49648685
2020-03-28;Congo;0;0;5244363
2020-03-28;Costa_Rica;32;0;4999441
2020-03-28;Cote_dIvoire;5;0;25069229
2020-03-28;Croatia;91;1;4089400
2020-03-28;Cuba;13;0;11338138
2020-03-28;Cura̤ao;1;0;159849
2020-03-28;Cyprus;16;2;1189265
2020-03-28;Czechia;217;0;10625695
2020-03-28;Democratic_Republic_of_the_Congo;4;0;84068091
2020-03-28;Denmark;169;11;5797446
2020-03-28;Djibouti;1;0;958920
2020-03-28;Dominica;0;0;71625
2020-03-28;Dominican_Republic;93;10;10627165
2020-03-28;Ecuador;224;7;17084357
2020-03-28;Egypt;39;3;98423595
2020-03-28;El_Salvador;0;0;6420744
2020-03-28;Equatorial_Guinea;1;0;1308974
2020-03-28;Eritrea;0;0;
2020-03-28;Estonia;37;0;1320884
2020-03-28;Eswatini;3;0;1367000
2020-03-28;Ethiopia;4;0;109224559
2020-03-28;Faroe_Islands;4;0;48497
2020-03-28;Fiji;0;0;883483
